CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon,lat_google,lon_google,updated_by_google
059684,2000 POWELL ST,EMERYVILLE,CA,94608,37.8381093,-122.3008475,,,False
059656,229 POLARIS AVE,MOUNTAIN VIEW,CA,94043,37.3984629,-122.0836871,,,False
053117,1701W BURBANK BLVD 203,BURBANK,CA,91506,34.1815101,-118.3298472,34.1815101,-118.3298472,True
683160,7117 N ARMENIA AVE,TAMPA,FL,33604,28.0134621,-82.4849781,,,False
377187,801 SW C STREET,ANTLERS,OK,74523,34.2260431,-95.62138,,,False
059740,150 E OLIVE AVE,BURBANK,CA,91502,34.1804257,-118.3086166,,,False
377781,311 E RAY FINE BLVD,ROLAND,OK,74954,35.4052473,-94.5205091,,,False
239304,3281 RACQUET CLUB DR,TRAVERSE CITY,MI,49684,44.7323165,-85.6193685,44.7323165,-85.6193685,True
053127,2700 N MAIN ST,SANTA ANA,CA,92705,33.7733452,-117.8678317,,,False
227631,1168 LAKEVIEW AVE 25,DRACUT,MA,01826,42.66614080000001,-71.32349789999999,42.66614080000001,-71.32349789999999,True
227644,14 PAGE TER,STOUGHTON,MA,02072,42.1515168,-71.0750101,,,False
227610,950N MAIN ST 201,RANDOLPH,MA,02368,42.1869146,-71.0575945,42.1869146,-71.0575945,True
407009,CALLE BOLIVIA #60 PISO 3,SAN JUAN,PR,00917,18.4265223,-66.0557365,18.4265223,-66.0557365,True
057252,391 N MAIN ST,CORONA,CA,92878,33.8852372,-117.5647321,,,False
459463,2117 CENTRAL DR,BEDFORD,TX,76021,32.8408064,-97.1335692,,,False
227623,30 EASTBROOK RD 403,DEDHAM,MA,02026,42.2552267,-71.1667892,42.2552267,-71.1667892,True
059733,10393 SAN DIEGO MISSION RD. SUITE 206,SAN DIEGO,CA,92108,32.7851884,-117.1123737,32.7851884,-117.1123737,True
067534,3030 S COLLEGE AVE,FORT COLLINS,CO,80525,40.5461274,-105.0765735,,,False
227604,10 CENTER ST,CHICOPEE,MA,01013,42.1481915,-72.6072615,,,False
683168,9280 BAY PLAZA BIVD,TAMPA,FL,33619,27.9471844,-82.3478169,27.9471844,-82.3478169,True
059697,74130 COUNTRY CLUB DR,PALM DESERT,CA,92260,33.758034,-116.3824005,,,False
553168,1620 N CARPENTER RD,MODESTO,CA,95351,37.6591462,-121.0309976,,,False
467346,12176 S 1000 E,DRAPER,UT,84020,40.5292794,-111.8633329,40.5292794,-111.8633329,True
227597,329 BOSTON POST RD,SUDBURY,MA,01776,42.3612043,-71.4133737,,,False
053102,17915 VENTURA BLVD,ENCINO,CA,91316,34.1638011,-118.5224664,,,False
059681,301 GEORGIA ST 316,VALLEJO,CA,94590,38.1009299,-122.2578559,38.1009299,-122.2578559,True
109687,4585 140TH AVE N,CLEARWATER,FL,33762,27.8991131,-82.6960491,,,False
398260,500 ROUTE 909,VERONA,PA,15147,40.5262256,-79.8086199,40.5262256,-79.8086199,True
059753,105W ALAMEDA AVE 217,BURBANK,CA,91502,34.1847406,-118.290032,34.1847406,-118.290032,True
109689,3804 COCONUT PALM DR,TAMPA,FL,33619,27.979823,-82.35439219999999,27.979823,-82.35439219999999,True
109713,130 FITZGERALD RD,LAKELAND,FL,33813,27.9679653,-81.9632541,27.9679653,-81.9632541,True
507124,2901 BRIDGEPORT WAY W,UNIVERSITY PLACE,WA,98466,47.23335,-122.536919,,,False
057415,1594 S IMPERIAL AVE,EL CENTRO,CA,92243,32.779569,-115.5697202,,,False
053198,3255 WILSHIRE BLVD,LOS ANGELES,CA,90010,34.0618666,-118.293134,,,False
059742,21133 VICTORY BLVD 206,CANOGA PARK,CA,91303,34.1887967,-118.593751,34.1887967,-118.593751,True
297210,3305 W SPRING MOUNTAIN RD 61,LAS VEGAS,NV,89102,36.1253503,-115.183698,36.1253503,-115.183698,True
297211,2315 N 5TH ST,ELKO,NV,89801,40.8443578,-115.7808633,40.8443578,-115.7808633,True
247274,125 S MAIN ST,BLUE EARTH,MN,56013,43.6384181,-94.1023733,,,False
037253,1400 E SOUTHERN AVE,TEMPE,AZ,85282,33.3938305,-111.9158164,,,False
337284,510 S 4TH ST,FULTON,NY,13069,43.314354,-76.4059894,,,False
227743,300 CONGRESS ST,QUINCY,MA,02169,42.2345525,-71.0149333,,,False
527138,200 SPRING ST,EAU CLAIRE,WI,54703,44.8162,-91.487144,,,False
059644,100 TOWER RD,AMERICAN CANYON,CA,94503,38.2117316,-122.2571893,38.2117316,-122.2571893,True
227590,15 UNION ST 414,LAWRENCE,MA,01840,42.7079429,-71.1529235,42.7079429,-71.1529235,True
683193,1 FLEET LANDING BLVD,ATLANTIC BEACH,FL,32233,30.3538124,-81.410534,,,False
407003,7218 CALLE RAMON POWER,PONCE,PR,00717,18.0047355,-66.6136147,,,False
227669,1044 CENTRAL ST,STOUGHTON,MA,02072,42.1351929,-71.1029257,,,False
059725,1633 OLD BAYSHORE HWY,BURLINGAME,CA,94010,37.5994022,-122.3695065,,,False
227633,330 SW CUTOFF,WORCESTER,MA,01604,42.2247699,-71.7672767,,,False
077266,2524 DIXWELL AVE,HAMDEN,CT,06514,41.3793115,-72.91433479999999,41.3793115,-72.91433479999999,True
017146,711 HOSPITAL DR NE,RUSSELLVILLE,AL,35653,34.5078726,-87.7286431,34.5078726,-87.7286431,True
248152,1821 UNIVERSITY AVE,SAINT PAUL,MN,55104,44.9564223,-93.1759034,,,False
227599,20 MAPLE ST,SPRINGFIELD,MA,01103,42.1021848,-72.5848387,,,False
053106,1539 SAWTELLE BLVD,LOS ANGELES,CA,90025,34.0478099,-118.4496805,,,False
227652,76 SUMMER ST 325,FITCHBURG,MA,01420,42.57935459999999,-71.7866236,42.57935459999999,-71.7866236,True
553103,280S LOS ROBLES AVE A,PASADENA,CA,91101,34.1523358,-118.141491,,,False
107414,12903 N TELECOM PKWY,TEMPLE TERRACE,FL,33637,28.063325,-82.3717081,,,False
227422,29 NEWBRIDGE WAY,DEDHAM,MA,02026,42.263688,-71.202131,,,False
227668,413 NEPONSET AVE,DORCHESTER,MA,02122,42.2860945,-71.0437515,,,False
747962,1129 BIRCH RISE RD,RICHMOND,TX,77406,29.6519561,-95.724791,29.6519561,-95.724791,True
227677,140 HIGH ST,SPRINGFIELD,MA,01105,42.105369,-72.5789336,,,False
108170,13925 17TH ST,DADE CITY,FL,33525,28.36045,-82.199982,,,False
227635,306 RACE ST,HOLYOKE,MA,01040,42.2004979,-72.6076055,,,False
227632,155 MAPLE ST,SPRINGFIELD,MA,01105,42.1004364,-72.5789709,,,False
227686,54 CUMMINGS PARK,WOBURN,MA,01801,42.4988807,-71.1233548,,,False
557796,1109 VICENTE ST 103,SAN FRANCISCO,CA,94116,37.738985,-122.479056,37.738985,-122.479056,True
747362,112 N DIXON ST,GAINESVILLE,TX,76240,33.62447,-97.1452028,,,False
178105,9415 E HARRY ST,WICHITA,KS,67207,37.6645696,-97.2279875,,,False
227697,390 MAIN ST,WORCESTER,MA,01608,42.1264726,-71.8635056,,,False
227639,33 NAGOG PARK,ACTON,MA,01720,42.5252378,-71.4318216,,,False
109787,217 HOWELL AVE,BROOKSVILLE,FL,34601,28.5566804,-82.3877787,,,False
227662,599 CANAL ST,LAWRENCE,MA,01840,42.7035479,-71.1661648,,,False
679137,15840 FM 529,HOUSTON,TX,77095,29.8802494,-95.5735608,,,False
037450,5701 W TALAVI BLVD,GLENDALE,AZ,85306,33.635259,-112.1817734,,,False
227647,19B CROSBY DR,BEDFORD,MA,01730,42.5044768,-71.2418797,,,False
398025,2315 N SUSQUEHANNA TRL,YORK,PA,17404,39.9970532,-76.7454632,,,False
297214,5890 S DURANGO DR,LAS VEGAS,NV,89113,36.1295558,-115.2790635,,,False
077269,398 WILLETTS AVE,WATERFORD,CT,06385,41.3411561,-72.1196592,,,False
227670,37 BELMONT ST D,BROCKTON,MA,02301,42.0806173,-71.02148249999999,42.0806173,-71.02148249999999,True
227692,859 WILLARD ST,QUINCY,MA,02169,42.227898,-71.031555,,,False
059738,3400 CALLOWAY DR,BAKERSFIELD,CA,93312,35.390866,-119.109828,,,False
677952,780 N WATTERS RD,ALLEN,TX,75013,33.1426599,-96.6778948,,,False
053166,7200 VINELAND AVE,SUN VALLEY,CA,91352,34.2016482,-118.3698816,34.2016482,-118.3698816,True
177059,1715 MEDICAL PKWY,NEWTON,KS,67114,38.0215786,-97.3350312,38.0215786,-97.3350312,True
108449,16348 CORTEZ BLVD,BROOKSVILLE,FL,34601,28.5410848,-82.4553634,,,False
217157,801 E NAYLOR MILL RD,SALISBURY,MD,21804,38.395278,-75.5628157,,,False
059726,2100 GARDEN RD,MONTEREY,CA,93940,36.5862522,-121.8585207,,,False
053181,18340 VENTURA BLVD 209,TARZANA,CA,91356,34.166981,-118.5321812,34.166981,-118.5321812,True
047170,540 E APPLEBY RD,FAYETTEVILLE,AR,72703,36.1054759,-94.1509187,,,False
559622,22141 VENTURA BLVD,WOODLAND HILLS,CA,91364,34.1686716,-118.6089234,,,False
559047,3450 E SPRING ST,LONG BEACH,CA,90806,33.8105263,-118.1518918,,,False
109754,3424 SAINT JOHNS AVE,PALATKA,FL,32177,29.648855,-81.6652014,,,False
077237,2189 SILAS DEANE HWY,ROCKY HILL,CT,06067,41.6684173,-72.64278019999999,41.6684173,-72.64278019999999,True
059373,149350 UKIAH TRAIL,BIG RIVER,CA,92242,34.1288301,-114.3932013,34.1288301,-114.3932013,True
037452,"1954 AZ-95, STE 2A",BULLHEAD CITY,AZ,86442,35.1184324,-114.5969838,35.1184324,-114.5969838,True
467055,515 S 300 E,ST GEORGE,UT,84770,37.0993596,-113.5769196,,,False
053185,14555 HAMLIN ST 1B,VAN NUYS,CA,91411,34.1888714,-118.4506725,34.1888714,-118.4506725,True
398255,1125 S CEDAR CREST BLVD,ALLENTOWN,PA,18103,40.5721062,-75.5190484,,,False
527324,5600W BROWN DEER RD 216,BROWN DEER,WI,53223,43.1781336,-87.98122959999999,43.1781336,-87.98122959999999,True
037451,5920 E PIMA ST,TUCSON,AZ,85712,32.2433065,-110.8649845,,,False
227685,265 S WESTFIELD ST,FEEDING HILLS,MA,01030,42.0590451,-72.6758295,,,False
059359,109 N CEDAR ST,GLENDALE,CA,91206,34.1465378,-118.2444108,,,False
059781,18022 COWAN,IRVINE,CA,92614,33.6900311,-117.8648876,,,False
109532,2143 E FORT KING ST,OCALA,FL,34471,29.1853945,-82.1098824,,,False
108370,7771 W OAKLAND PARK BLVD,SUNRISE,FL,33351,26.1695663,-80.2835429,,,False
037297,1317 S JOSHUA AVE,PARKER,AZ,85344,34.1473693,-114.2888499,,,False
037402,1990 MCCULLOCH BLVD N,LAKE HAVASU CITY,AZ,86403,34.4762901,-114.3311887,,,False
687172,875 CONCOURSE PKWY S,MAITLAND,FL,32751,28.6298575,-81.3771931,,,False
059251,2161 YGNACIO VALLEY RD,WALNUT CREEK,CA,94598,37.9215006,-122.0312604,,,False
059705,44790S GRIMMER BLVD 206,FREMONT,CA,94538,37.5031089,-121.9483643,37.5031089,-121.9483643,True
059749,4545 MURPHY CANYON RD,SAN DIEGO,CA,92123,32.8253523,-117.1187764,,,False
227611,487 HOLYOKE ST,LUDLOW,MA,01056,42.1815737,-72.5051234,,,False
369199,10490 TACONIC TER,CINCINNATI,OH,45215,39.2597385,-84.45904449999999,39.2597385,-84.45904449999999,True
058155,490S ROSEMEAD BLVD 9,PASADENA,CA,91107,34.1380968,-118.072864,34.1380968,-118.072864,True
447581,1210 BRIARVILLE ROAD,MADISON,TN,37115,36.2472275,-86.7363148,36.2472275,-86.7363148,True
553136,725 S GLENDALE AVE,GLENDALE,CA,91205,34.1379399,-118.2513027,,,False
227683,6 ROXBURY ST,ROXBURY,MA,02119,42.3304266,-71.0897148,,,False
227730,379 MAIN ST,FITCHBURG,MA,01420,42.5825929,-71.797572,,,False
307092,402 AMHERST ST,NASHUA,NH,03063,42.7848423,-71.510022,,,False
137129,407 W 1ST N,REXBURG,ID,83440,43.8281118,-111.7957162,,,False
369159,2548 BILLINGSLEY RD,COLUMBUS,OH,43235,40.1124782,-83.0839281,,,False
527328,1101 E SOUTH RIVER ST,APPLETON,WI,54915,44.2562357,-88.3832856,,,False
107233,3566 N HARBOR CITY BLVD,MELBOURNE,FL,32935,28.1319105,-80.6314574,,,False
053151,140 GREGORY LN 270,PLEASANT HILL,CA,94523,37.9476533,-122.0648763,37.9476533,-122.0648763,True
053142,8545 MONTEREY ST A,GILROY,CA,95020,37.0110912,-121.5706373,,,False
417038,2350 POST RD,WARWICK,RI,02886,41.7184692,-71.443417,,,False
077270,1838 SILAS DEANE HWY,ROCKY HILL,CT,06067,41.6764054,-72.6494458,41.6764054,-72.6494458,True
057795,10605 BALBOA BLVD STE 330,GRANADA HILLS,CA,91344,34.2628709,-118.5027235,34.2628709,-118.5027235,True
317067,1433 HOOPER AVE 230,TOMS RIVER,NJ,08753,39.9937544,-74.1723353,39.9937544,-74.1723353,True
369156,6 HEALTH DR,CHILLICOTHE,OH,45601,39.3508221,-82.9725414,,,False
227679,691 MAIN ST,WALTHAM,MA,02451,42.376247,-71.237816,,,False
037463,ONE MISSION LANE W HWY 191,ROCK POINT,AZ,86545,36.7180568,-109.6259429,36.7180568,-109.6259429,True
553110,1415 E COLORADO ST,GLENDALE,CA,91205,34.1429115,-118.2334915,,,False
227690,38R MERRIMAC ST,NEWBURYPORT,MA,01950,42.8243942,-70.8902888,,,False
227710,50 CHEYENNE RD,WORCESTER,MA,01606,42.3104596,-71.8100127,,,False
227672,59 CODDINGTON ST,QUINCY,MA,02169,42.2526888,-71.0001913,,,False
227689,187A HIGH ST,HOLYOKE,MA,01040,42.2076557,-72.6070276,,,False
197793,332 AMELIA ST,GRETNA,LA,70053,29.9183613,-90.0613256,,,False
137070,2100 NORTHWEST BLVD,COEUR D ALENE,ID,83814,47.6962303,-116.8050709,,,False
059765,800 CHARCOT AVE,SAN JOSE,CA,95131,37.3860684,-121.9075702,,,False
037459,4226 AVENIDA COCHISE,SIERRA VISTA,AZ,85635,31.5327268,-110.2556399,,,False
227555,125 HIGH ST,MANSFIELD,MA,02048,42.0275102,-71.222342,,,False
427854,702 PAMPLICO HWY,FLORENCE,SC,29505,34.1605533,-79.7559584,,,False
097073,820 FIRST ST NE,WASHINGTON,DC,20002,38.9042188,-77.0058862,,,False
227688,352 HUMPHREY ST,SWAMPSCOTT,MA,01907,42.4677852,-70.9115818,,,False
347051,146 DORNACH WAY,ADVANCE,NC,27006,36.0106026,-80.4257851,36.0106026,-80.4257851,True
527325,N6359 US HIGHWAY 12,ELKHORN,WI,53121,42.7227994,-88.543211,42.7227994,-88.543211,True
227684,716 W BOYLSTON ST,WORCESTER,MA,01606,42.3169558,-71.7960531,,,False
059790,2141 PALOMAR AIRPORT RD,CARLSBAD,CA,92011,33.1241839,-117.2752464,,,False
248118,5320 W 23RD ST,ST LOUIS PARK,MN,55416,44.9614733,-93.3454854,,,False
557165,2545 W HILLCREST DR,THOUSAND OAKS,CA,91320,34.1876067,-118.9330387,,,False
053108,5100 N 6TH ST,FRESNO,CA,93710,36.810433,-119.7631304,,,False
559092,6350 LAUREL CANYON BLVD,NORTH HOLLYWOOD,CA,91606,34.185784,-118.3963455,,,False
053194,6422 BELLINGHAM AVE,NORTH HOLLYWOOD,CA,91606,34.1861865,-118.398746,,,False
677458,237 MOODY ST,MASON,TX,76856,30.7474956,-99.2332371,,,False
417072,64 AIRPORT RD,WARWICK,RI,02889,41.7332506,-71.410328,,,False
227696,5 HIGH ST,MEDFORD,MA,02155,42.4186094,-71.1100209,,,False
553137,9045 CORBIN AVE,NORTHRIDGE,CA,91324,34.2352394,-118.563992,,,False
053193,901 CAMPUS DR,DALY CITY,CA,94015,37.6652306,-122.4756243,,,False
059744,7918 1/2 FOOTHILL BLVD,SUNLAND,CA,91040,34.2581392,-118.3017066,,,False
553143,5300 SANTA MONICA BLVD,LOS ANGELES,CA,90029,34.090701,-118.307093,,,False
677415,801 E TAHOKA RD,BROWNFIELD,TX,79316,33.1810755,-102.2642894,,,False
297235,4055 SPENCER ST,LAS VEGAS,NV,89119,36.1156151,-115.1285218,,,False
037462,1837 S MESA DR,MESA,AZ,85210,33.3822941,-111.8218331,,,False
059786,1619 H ST,MODESTO,CA,95354,37.6430971,-120.9920793,,,False
297218,1575 DELUCCHI LN,RENO,NV,89502,39.4700792,-119.776297,,,False
559077,10545 BURBANK BLVD,NORTH HOLLYWOOD,CA,91601,34.1722408,-118.3607369,,,False
553180,1400 COLEMAN AVE,SANTA CLARA,CA,95050,37.357566,-121.937045,,,False
227694,1485 DORCHESTER AVE,BOSTON,MA,02122,42.2999854,-71.0603801,,,False
553197,220 N GLENOAKS BLVD,BURBANK,CA,91502,34.1841374,-118.3073895,,,False
053129,10 CROW CANYON CT,SAN RAMON,CA,94583,37.7772235,-121.9813694,,,False
057212,3555 DEER PARK DR,STOCKTON,CA,95219,37.9872458,-121.3527699,,,False
059791,15315 MAGNOLIA BLVD,SHERMAN OAKS,CA,91403,34.1649289,-118.4664428,,,False
297223,9494 W FLAMINGO RD,LAS VEGAS,NV,89147,36.1145817,-115.1806418,,,False
553124,19231 VICTORY BLVD,RESEDA,CA,91335,34.187321,-118.5526419,,,False
347254,101 E W T HARRIS BLVD,CHARLOTTE,NC,28262,35.3051997,-80.7479814,,,False
369164,3174 MACK RD,FAIRFIELD,OH,45014,39.3118716,-84.5145335,,,False
059758,4510 PERALTA BLVD,FREMONT,CA,94536,37.5512027,-122.0108152,,,False
553109,6320 VAN NUYS BLVD,VAN NUYS,CA,91401,34.1852305,-118.4486146,,,False
059782,2001 W MAGNOLIA BLVD,BURBANK,CA,91506,34.1738176,-118.3299138,,,False
058238,3345 MICHELSON DR,IRVINE,CA,92612,33.67242,-117.8410298,,,False
747806,13154 COIT RD,DALLAS,TX,75240,32.9276833,-96.7692096,,,False
227519,400 W CUMMINGS PARK,WOBURN,MA,01801,42.4988807,-71.1233548,,,False
053197,14435 HAMLIN ST,VAN NUYS,CA,91401,34.1887497,-118.447336,,,False
677027,200 E ARIZONA AVE,SWEETWATER,TX,79556,32.4530775,-100.3974156,,,False
077003,8 KEYNOTE DR,VERNON,CT,06066,41.833177,-72.4678648,,,False
559112,2171 EL CAMINO REAL,OCEANSIDE,CA,92054,33.1881404,-117.3287165,,,False
553121,3200 WILSHIRE BLVD,LOS ANGELES,CA,90010,34.06171,-118.291786,,,False
559020,412 W BROADWAY,GLENDALE,CA,91204,34.1465594,-118.2616146,,,False
207082,12 SUMMIT ROAD,NORTHEAST HARBOR,ME,04662,44.294006,-68.2905498,,,False
237203,2944 FULLER AVE NE,GRAND RAPIDS,MI,49505,43.0173828,-85.639077,,,False
297239,222 S RAINBOW BLVD,LAS VEGAS,NV,89145,36.1724487,-115.2442649,,,False
247171,500 HEARTWOOD DR,CROSBY,MN,56441,46.4846744,-93.9412573,46.4846744,-93.9412573,True
059755,6740 KESTER AVE,VAN NUYS,CA,91405,34.193056,-118.457354,,,False
559062,2201 MOUNT VERNON AVE,BAKERSFIELD,CA,93306,35.387956,-118.967348,,,False
157152,1915 BONO RD,NEW ALBANY,IN,47150,38.3025358,-85.8318614,,,False
559411,1038 LEIGH AVE,SAN JOSE,CA,95126,37.3059259,-121.9211676,,,False
053153,6717 MISSION ST,DALY CITY,CA,94014,37.701423,-122.463205,,,False
227666,321 FORTUNE BLVD,MILFORD,MA,01757,42.1589051,-71.4991021,,,False
037478,931 E SOUTHERN AVE,MESA,AZ,85204,33.3929026,-111.8115899,,,False
553117,17620 SHERMAN WAY,VAN NUYS,CA,91406,34.2012661,-118.4689333,,,False
377478,3105 S MERIDIAN AVE,OKLAHOMA CITY,OK,73119,35.433348,-97.6011349,,,False
377051,5300 N INDEPENDENCE AVE,OKLAHOMA CITY,OK,73112,35.524247,-97.574486,,,False
553149,126 S JACKSON ST,GLENDALE,CA,91205,34.1453652,-118.2497709,,,False
297226,4412 W CHARLESTON BLVD,LAS VEGAS,NV,89102,36.1588909,-115.2000491,,,False
327161,1300 N CANAL ST,CARLSBAD,NM,88220,32.439645,-104.228668,,,False
137132,397 BLUE LAKES BLVD N,TWIN FALLS,ID,83301,42.5688194,-114.4604107,,,False
553104,217 E ALAMEDA AVE,BURBANK,CA,91502,34.174687,-118.299712,,,False
067198,204 E 10TH AVE,SPRINGFIELD,CO,81073,37.4040193,-102.6149997,,,False
108335,2201 CANTU CT,SARASOTA,FL,34232,27.313966,-82.449386,,,False
053169,22949 VENTURA BLVD,WOODLAND HILLS,CA,91364,34.1684473,-118.603574,,,False
027006,1701 GILLAM WAY,FAIRBANKS,AK,99701,64.831355,-147.728683,,,False
559058,266 MOBIL AVE,CAMARILLO,CA,93010,34.2191094,-119.0429097,,,False
559474,3012 LONE TREE WAY,ANTIOCH,CA,94509,37.9924372,-121.8078886,,,False
553128,8105 EDGEWATER DR,OAKLAND,CA,94621,37.7392059,-122.2014239,,,False
037282,575 E RIVER RD,TUCSON,AZ,85704,32.2958808,-110.9631122,,,False
398302,1010 FOXCHASE RD,ROCKLEDGE,PA,19046,40.0849418,-75.09686719999999,40.0849418,-75.09686719999999,True
053126,4605 LANKERSHIM BLVD,NORTH HOLLYWOOD,CA,91602,34.154311,-118.3683385,,,False
027036,201 E SWANSON AVE,WASILLA,AK,99654,61.5834079,-149.4464506,,,False
398284,2409 E ALLEGHENY AVE,PHILADELPHIA,PA,19134,39.9879586,-75.1054417,,,False
747822,4841 KELLER SPRINGS RD,ADDISON,TX,75001,32.9687315,-96.8291329,,,False
227715,7 CABOT PL,STOUGHTON,MA,02072,42.1526734,-71.0750206,,,False
497608,6701 PETERS CREEK RD,ROANOKE,VA,24019,37.3457494,-79.9588587,,,False
217162,11155 DOLFIELD BLVD,OWINGS MILLS,MD,21117,39.4168404,-76.8097744,,,False
217160,1395 PICCARD DR,ROCKVILLE,MD,20850,39.1084857,-77.1808871,,,False
327227,2600 YALE BLVD SE,ALBUQUERQUE,NM,87106,35.0534957,-106.6213271,,,False
507126,812 MILLER AVE,SUNNYSIDE,WA,98944,46.315705,-120.010545,,,False
559031,3135 CLAYTON RD,CONCORD,CA,94519,37.9734769,-122.0213002,,,False
157692,645 W CARMEL DR,CARMEL,IN,46032,39.9651635,-86.1398496,,,False
377792,6312 E 101ST ST,TULSA,OK,74137,36.0172624,-95.9057293,,,False
053178,6269 SOUTHFRONT RD,LIVERMORE,CA,94551,37.7092505,-121.7199812,,,False
527330,4949 KIRSCHLING CT,STEVENS POINT,WI,54481,44.5154796,-89.5288731,,,False
227712,71 LEGION PKWY,BROCKTON,MA,02301,42.0842057,-71.020282,,,False
227281,594 MARRETT RD,LEXINGTON,MA,02421,42.4393036,-71.2509054,,,False
109371,5971 CATTLERIDGE BLVD,SARASOTA,FL,34232,27.3009514,-82.4500611,,,False
559309,901 VIA PIEMONTE,ONTARIO,CA,91764,34.0742868,-117.5659657,,,False
367455,77 E WATER ST,CHILLICOTHE,OH,45601,39.3362722,-82.9804796,,,False
059759,4000 CALLE TECATE,CAMARILLO,CA,93012,34.221372,-119.018601,,,False
157689,51099 BITTERSWEET RD,GRANGER,IN,46530,41.7520586,-86.1116184,,,False
067277,111 6TH ST,HUGO,CO,80821,39.1382574,-103.4733769,,,False
053190,4484 MARKET ST,VENTURA,CA,93003,34.2573041,-119.2328355,,,False
417070,120 DUDLEY ST,PROVIDENCE,RI,02905,41.810096,-71.41161,,,False
037403,1270 E BROADWAY RD,TEMPE,AZ,85282,33.407593,-111.9184863,,,False
559080,9560 CANDIDA ST,SAN DIEGO,CA,92126,32.896775,-117.122257,,,False
757289,27574 COMMERCE CENTER DR,TEMECULA,CA,92590,33.5134286,-117.1620246,,,False
387166,10570 SE WASHINGTON ST,PORTLAND,OR,97216,45.5182833,-122.5542755,,,False
527333,600 N PLANKINTON AVE,MILWAUKEE,WI,53203,43.0375183,-87.9107654,,,False
297233,1771 E FLAMINGO RD,LAS VEGAS,NV,89119,36.11447,-115.1291119,,,False
077272,330 MAIN ST,HARTFORD,CT,06106,41.7634165,-72.6464105,,,False
747498,3637 US HIGHWAY 80 E,MESQUITE,TX,75150,32.7920906,-96.6525735,,,False
757169,10117 SEPULVEDA BLVD,MISSION HILLS,CA,91345,34.2542123,-118.4679207,,,False
057219,2470 HILBORN RD,FAIRFIELD,CA,94534,38.2761924,-122.0522793,,,False
037476,996 N BROAD ST,GLOBE,AZ,85501,33.4034072,-110.7931092,,,False
553194,910 FLORIN RD,SACRAMENTO,CA,95831,38.4957307,-121.5249521,,,False
507107,10530 19TH AVE SE,EVERETT,WA,98208,47.9017161,-122.2080979,,,False
369008,1575 CORPORATE WOODS PKWY,UNIONTOWN,OH,44685,40.9640077,-81.4670864,40.9640077,-81.4670864,True
077273,21 WATERVILLE RD,AVON,CT,06001,41.8037549,-72.81979489999999,41.8037549,-72.81979489999999,True
037480,2990 E NORTHERN AVE,PHOENIX,AZ,85028,33.5747687,-112.0184626,,,False
227729,328 BROADWAY,LYNN,MA,01904,42.4853073,-70.9601989,,,False
367273,5955 E BROAD ST,COLUMBUS,OH,43213,39.9789836,-82.8452919,,,False
337262,3155 GRACE AVE,BRONX,NY,10469,40.8745112,-73.8373598,,,False
077005,659 TOWER AVE,HARTFORD,CT,06112,41.8000926,-72.6925346,41.8000926,-72.6925346,True
037477,2580 HWAY 95,BULLHEAD CITY,AZ,86442,35.0371858,-114.596148,35.0371858,-114.596148,True
297240,10317 QUARTZ REEF COURT,LAS VEGAS,NV,89141,36.0019993,-115.231178,36.0019993,-115.231178,True
559056,1100 MELODY LN,ROSEVILLE,CA,95678,38.7253897,-121.2916203,,,False
559071,132 N BROADWAY,BLYTHE,CA,92225,33.610807,-114.5967098,,,False
427136,1 WESTBURY WAY,BLUFFTON,SC,29910,32.275263,-80.870699,,,False
037437,6718 W GREENWAY RD,PEORIA,AZ,85381,33.6248467,-112.2135064,,,False
307095,24 ORCHARD VIEW DR,LONDONDERRY,NH,03053,42.8591109,-71.3566208,,,False
227731,330 LYNNWAY,LYNN,MA,01901,42.4577312,-70.9499353,,,False
559193,7036 FOOTHILL BLVD,TUJUNGA,CA,91042,34.2478544,-118.2845216,,,False
227728,52 BOYDEN RD,HOLDEN,MA,01520,42.3492683,-71.8548296,,,False
117155,5887 GLENRIDGE DR,ATLANTA,GA,30328,33.9159628,-84.3601359,33.9159628,-84.3601359,True
369232,6740 HUNTLEY RD,COLUMBUS,OH,43229,40.0949744,-82.9980639,,,False
058324,115 E MICHELTORENA ST,SANTA BARBARA,CA,93101,34.4278135,-119.7069855,,,False
559007,18333 DOLAN WAY,CANYON COUNTRY,CA,91387,34.4198272,-118.4531219,34.4198272,-118.4531219,True
103158,2090 PALM BEACH LAKES BLVD,WEST PALM BEACH,FL,33409,26.7140162,-80.0938341,,,False
037484,11811 N TATUM BLVD,PHOENIX,AZ,85028,33.5945988,-111.9793786,,,False
559053,1200 CALIFORNIA ST,REDLANDS,CA,92374,34.0686085,-117.2255394,,,False
197074,425 ASHLEY RIDGE BLVD,SHREVEPORT,LA,71106,32.4181765,-93.7362845,,,False
553167,1837 IRON POINT RD,FOLSOM,CA,95630,38.6461528,-121.1395936,,,False
559219,520 E WILSON AVE,GLENDALE,CA,91206,34.1480643,-118.2492918,,,False
417029,50 MAUDE ST,PROVIDENCE,RI,02908,41.8373328,-71.4337983,,,False
047179,438 E MILLSAP RD,FAYETTEVILLE,AR,72703,36.1145162,-94.151216,,,False
367079,307 VERNEDALE DR,MOUNT VERNON,OH,43050,40.3965171,-82.4598329,,,False
553111,7901 STONERIDGE DR,PLEASANTON,CA,94588,37.6900111,-121.9301928,,,False
